candidate,subject_id,outer_fold,start_index,selected,success,valid,logrmse,cost,nfev,status,optimality,initial_theta,final_theta
V2R-PS,p005,4,17,False,True,True,0.060194150953091184,0.04891503342100762,11,2,2.3773026614700382e-07,"[0.30675557438284157,0.06845301175490022]","[0.11276691452535487,0.08503553988130347]"
V2R-PS,p005,4,18,False,True,True,0.060194150953095764,0.04891503342101508,12,2,2.430067022114558e-07,"[0.37409497536718844,0.03210329841822386]","[0.11276691596906992,0.0850355300533294]"
V2R-PS,p005,4,19,False,True,True,0.060194150953082476,0.048915033420993466,9,2,1.5457094072457889e-07,"[0.17001463249325752,0.08958872584626079]","[0.11276691119153094,0.08503556359688669]"
V2R-PS,p005,4,20,False,True,True,0.06019415095308023,0.04891503342098982,9,2,1.3820691248404472e-07,"[0.13475917723961175,0.039652892202138905]","[0.1127669100241261,0.08503557173667932]"
V2R-PS,p005,4,21,False,True,True,0.06019415095307642,0.048915033420983633,12,2,5.85393662769693e-08,"[0.39595227827318014,0.08240510718896986]","[0.11276690719185338,0.08503559230463999]"
V2R-PS,p005,4,22,True,True,True,0.06019415095307591,0.048915033420982815,12,2,7.090018599749456e-08,"[0.22117512934841216,0.018712477572262288]","[0.11276690656585164,0.08503559614239758]"
V2R-PS,p005,4,23,False,True,True,0.06019415095309104,0.0489150334210074,9,2,2.1165078643822802e-07,"[0.09436041147448122,0.059595498349517585]","[0.1127669145401255,0.08503554005458672]"
V2R-PS,p005,4,24,False,True,True,0.0601941509530784,0.04891503342098684,10,2,3.8306757882061186e-08,"[0.07075360095128416,0.025637426413595676]","[0.11276689953027126,0.08503564654569401]"
V2R-PS,p005,4,25,False,True,True,0.060194150953088305,0.048915033421002944,10,2,2.274525329243004e-07,"[0.24460295198485255,0.09642081176862122]","[0.11276691352519191,0.08503554678036124]"
V2R-PS,p005,4,26,False,True,True,0.06019415095308135,0.04891503342099164,13,2,1.3198310062414336e-07,"[0.4191355779208243,0.004596315324306488]","[0.11276691068660101,0.08503556759935019]"
V2R-PS,p005,4,27,False,True,True,0.06019415095309498,0.048915033421013804,7,2,8.89109534695598e-08,"[0.11091461004689336,0.07371189864352345]","[0.11276689272405152,0.08503569477868363]"
V2R-PS,p005,4,28,False,True,True,0.060194150953092156,0.048915033421009196,11,2,2.3067312972264852e-07,"[0.1999166829418391,0.023599058948457242]","[0.1127669148643825,0.08503553761408433]"
V2R-PS,p005,4,29,False,True,True,0.060194150953077764,0.048915033420985826,12,2,7.75550012906629e-08,"[0.3435316589754075,0.05434270305559039]","[0.11276690852158036,0.08503558277353884]"
V2R-PS,p005,4,30,False,True,True,0.060194150953088846,0.048915033421003846,11,2,2.1867840916765683e-07,"[0.2764300146605819,0.04611264877021313]","[0.11276691375624157,0.08503554547594382]"
V2R-PS,p005,4,31,False,True,True,0.06019415095308306,0.04891503342099443,8,2,5.0175345741224065e-08,"[0.05219342178665101,0.0755791367031634]","[0.11276689688746543,0.08503566499265997]"
V2R-PS,p005,4,32,False,True,True,0.06019415095307621,0.048915033420983293,11,2,5.448466364903707e-08,"[0.215,0.05]","[0.1127669070085883,0.08503559355366191]"
V2R-PS,p012,4,0,False,True,True,0.048073836563148356,0.03119976578565404,14,1,6.6297025666542915e-09,"[0.31443717489950357,0.04544170163571835]","[0.07369154206768286,0.0906294468404934]"
V2R-PS,p012,4,1,False,True,True,0.04807383656314693,0.031199765785652187,10,1,5.718462477524472e-09,"[0.11731489611789583,0.09745846213772894]","[0.07369154043704067,0.09062945780426451]"
V2R-PS,p012,4,2,False,True,True,0.04807383656315101,0.031199765785657484,13,1,9.097402929411827e-09,"[0.03448185303248465,0.007291415333747864]","[0.0736915438320312,0.0906294351804509]"
V2R-PS,p012,4,3,False,True,True,0.04807383656314812,0.03119976578565374,14,1,5.69528847054898e-09,"[0.39370048478245734,0.062305142078548675]","[0.07369154181691161,0.09062944853719085]"
V2R-PS,p012,4,4,False,True,True,0.04807383656314713,0.03119976578565245,15,1,1.5278258696062315e-09,"[0.3586766129732132,0.02022761655971408]","[0.0736915407125269,0.09062945573150072]"
V2R-PS,p012,4,5,False,True,True,0.04807383656314813,0.031199765785653748,9,1,4.52155619033839e-09,"[0.07294420682825148,0.07456446979194879]","[0.07369154180193588,0.09062944854952501]"
V2R-PS,p012,4,6,False,True,True,0.04807383656314891,0.031199765785654775,13,1,4.949254746016811e-09,"[0.20532773641869426,0.03328620260581374]","[0.07369154247569501,0.09062944413697566]"
V2R-PS,p012,4,7,False,True,True,0.04807383656314708,0.031199765785652395,13,1,5.5320144616236445e-09,"[0.22314327205531298,0.08441886212676764]","[0.07369154037718272,0.09062945797720344]"
V2R-PS,p012,4,8,False,True,True,0.04807383656314679,0.031199765785652013,15,1,4.593907280780601e-09,"[0.2598791896365583,0.001032835990190506]","[0.0736915399562701,0.09062946102381052]"
V2R-PS,p012,4,9,False,True,True,0.04807383656314984,0.031199765785655968,12,1,7.799872878415362e-09,"[0.16857747885398566,0.05607632333412767]","[0.07369154317247788,0.09062943941470253]"
V2R-PS,p012,4,10,False,True,True,0.048073836563146656,0.03119976578565184,11,1,3.4039754847377193e-09,"[0.08910539902746677,0.039201055839657786]","[0.0736915394557041,0.09062946435129171]"
V2R-PS,p012,4,11,False,True,True,0.048073836563156634,0.031199765785664794,13,2,1.2380324889406713e-08,"[0.3425035669002682,0.09118652986362577]","[0.07369154640612642,0.09062941798668185]"
V2R-PS,p012,4,12,False,True,True,0.04807383656314714,0.031199765785652464,15,1,8.475512287818011e-10,"[0.4098601543996483,0.027038691844791175]","[0.07369154043946649,0.09062945764900124]"
V2R-PS,p012,4,13,False,True,True,0.04807383656314769,0.03119976578565318,10,1,5.573126343255441e-09,"[0.0183077921718359,0.07815379779785872]","[0.07369154131672373,0.09062945185034348]"
V2R-PS,p012,4,14,False,True,True,0.04807383656315582,0.03119976578566374,13,2,1.2926418565804632e-08,"[0.1540521841030568,0.013974376302212477]","[0.0736915461289114,0.09062941974945815]"
V2R-PS,p012,4,15,False,True,True,0.04807383656316009,0.03119976578566928,13,2,1.5622642137415418e-08,"[0.27768798178061843,0.0683303089812398]","[0.07369154764220442,0.09062940972877548]"
V2R-PS,p012,4,16,False,True,True,0.04807383656315802,0.03119976578566659,14,2,1.1358375679985596e-08,"[0.2914163045585155,0.0181529619731009]","[0.07369154691391386,0.09062941442901533]"
V2R-PS,p012,4,17,False,True,True,0.04807383656314695,0.031199765785652207,12,1,1.8785144911848344e-09,"[0.14042638131417334,0.06379769667983055]","[0.0736915402694846,0.09062945871581302]"
V2R-PS,p012,4,18,False,True,True,0.04807383656315747,0.03119976578566588,12,2,1.1268177674240295e-08,"[0.004690959881991148,0.02833035783842206]","[0.0736915467169871,0.09062941578885893]"
V2R-PS,p012,4,19,False,True,True,0.04807383656314721,0.031199765785652558,14,1,3.911604841733061e-09,"[0.4235844276379794,0.07721611000597478]","[0.07369154061414543,0.09062945659820826]"
V2R-PS,p012,4,20,False,True,True,0.04807383656315064,0.031199765785657016,14,1,5.764091354178754e-09,"[0.32882547731511297,0.04136397372931242]","[0.0736915436524488,0.09062943620941197]"
V2R-PS,p012,4,21,False,True,True,0.04807383656314691,0.03119976578565218,10,1,1.4169339761579054e-09,"[0.1026760476641357,0.0893776415847242]","[0.07369154018384144,0.09062945935055054]"
V2R-PS,p012,4,22,False,True,True,0.048073836563149126,0.031199765785655042,14,1,7.498852386611815e-09,"[0.18214407795108856,0.00589966643601656]","[0.07369154269715561,0.09062944262255969]"
V2R-PS,p012,4,23,True,True,True,0.04807383656314662,0.03119976578565179,14,1,8.873230969415085e-10,"[0.24621007055044175,0.05085551170632244]","[0.07369153939464966,0.09062946462308602]"
V2R-PS,p012,4,24,False,True,True,0.04807383656314685,0.031199765785652093,14,1,1.8385400483169736e-09,"[0.23676810250617564,0.03458397956565023]","[0.07369154004977739,0.09062946025175317]"
V2R-PS,p012,4,25,False,True,True,0.04807383656315113,0.031199765785657647,12,1,9.112818978045395e-09,"[0.1915987456589937,0.08345065228641034]","[0.07369154397520859,0.09062943422714456]"
V2R-PS,p012,4,26,False,True,True,0.04807383656314746,0.031199765785652884,12,1,4.023493394280906e-09,"[0.05922100844793022,0.024400091264396906]","[0.07369154108960058,0.09062945328363003]"
V2R-PS,p012,4,27,False,True,True,0.04807383656314718,0.031199765785652527,14,1,1.0556524041529557e-09,"[0.37229401072487234,0.07006237953901291]","[0.07369154075596156,0.09062945541725882]"
V2R-PS,p012,4,28,False,True,True,0.048073836563148294,0.031199765785653963,15,1,5.377385469567844e-09,"[0.3801287612877786,0.01213993076235056]","[0.07369154199156967,0.09062944726800704]"
V2R-PS,p012,4,29,False,True,True,0.04807383656314718,0.03119976578565253,11,1,1.1712416563152017e-09,"[0.048159377155825495,0.05712706251069904]","[0.0736915406485253,0.09062945622010066]"
V2R-PS,p012,4,30,False,True,True,0.04807383656314737,0.03119976578565277,12,1,5.861323012317595e-09,"[0.1309849875420332,0.04762293454259634]","[0.07369154101564304,0.09062945395342903]"
V2R-PS,p012,4,31,False,True,True,0.048073836563149536,0.031199765785655576,13,1,6.467836004376086e-09,"[0.3008712437842041,0.09560684179887176]","[0.07369154291927224,0.09062944116911381]"
V2R-PS,p012,4,32,False,True,True,0.04807383656314825,0.031199765785653907,13,1,7.554602571211578e-09,"[0.215,0.05]","[0.07369154195251944,0.09062944771487896]"
V2R-PS,p025,4,0,False,True,True,0.06276243219655726,0.05317815908557055,8,2,7.370525499335898e-08,"[0.134789320519194,0.0836920733563602]","[0.09386785223228968,0.043266378427048946]"
V2R-PS,p025,4,1,False,True,True,0.06276243219653603,0.05317815908553456,11,2,2.1460403891895463e-08,"[0.2880367703642696,0.013304878491908312]","[0.09386786037561169,0.04326634334061644]"
V2R-PS,p025,4,2,False,True,True,0.06276243219653518,0.05317815908553314,11,2,1.2170702412422406e-08,"[0.39945234313607214,0.06300408802926541]","[0.0938678613594545,0.0432663390255219]"
V2R-PS,p025,4,3,True,True,True,0.0627624321965348,0.053178159085532486,8,1,6.806594504454622e-09,"[0.037924963235855105,0.03321118447929621]","[0.09386786185778911,0.043266336840982016]"
V2R-PS,p025,4,4,False,True,True,0.0627624321965389,0.053178159085539425,6,2,5.407272641008272e-08,"[0.06869828902184963,0.060531179234385495]","[0.09386786817701999,0.04326630965273129]"
V2R-PS,p025,4,5,False,True,True,0.06276243219653574,0.05317815908553409,11,2,1.6600105872937693e-08,"[0.35547772981226444,0.04325354937463999]","[0.09386786070252709,0.043266341933757]"
V2R-PS,p025,4,6,False,True,True,0.06276243219654558,0.05317815908555073,9,2,5.08528309317578e-08,"[0.25033350340090693,0.09296800298616291]","[0.09386785556529008,0.043266364050692535]"
V2R-PS,p025,4,7,False,True,True,0.06276243219654723,0.053178159085553546,10,2,8.163821139889499e-08,"[0.18527395314536987,0.01003504665568471]","[0.09386787156540276,0.0432662951136074]"
V2R-PS,p025,4,8,False,True,True,0.0627624321965396,0.0531781590855406,9,2,3.2490561744723886e-08,"[0.19243948365561664,0.07151191160082818]","[0.09386785805405835,0.043266353320770466]"
V2R-PS,p025,4,9,False,True,True,0.06276243219653567,0.053178159085533964,9,2,2.042452481935928e-08,"[0.23152005861513317,0.026313926093280315]","[0.09386786578620095,0.043266320028913896]"
V2R-PS,p025,4,10,False,True,True,0.06276243219654025,0.05317815908554171,9,2,3.647215405453788e-08,"[0.3485283114388585,0.07503700247034431]","[0.09386785770805182,0.043266354722218764]"
V2R-PS,p025,4,11,False,True,True,0.0627624321965361,0.05317815908553468,8,2,2.8954060289919633e-08,"[0.08772866610437631,0.02044551456347108]","[0.09386786624720848,0.04326631800877025]"
V2R-PS,p025,4,12,False,True,True,0.06276243219653557,0.05317815908553379,10,2,2.4409588033881258e-08,"[0.01727559369057417,0.09830295285210014]","[0.09386786577544974,0.0432663199828389]"
V2R-PS,p025,4,13,False,True,True,0.06276243219653585,0.05317815908553424,12,2,1.853642144129238e-08,"[0.40488774951547385,0.006214531604200602]","[0.09386786053777038,0.04326634270789135]"
V2R-PS,p025,4,14,False,True,True,0.06276243219654315,0.05317815908554663,10,2,7.44261244841729e-08,"[0.3084823301713914,0.054952851682901385]","[0.09386787012759053,0.043266301188065744]"
V2R-PS,p025,4,15,False,True,True,0.06276243219653721,0.053178159085536574,8,2,2.658462535432985e-08,"[0.12915092456154526,0.047221311740577226]","[0.09386785941924695,0.043266347439338576]"
V2R-PS,p025,4,16,False,True,True,0.06276243219654445,0.05317815908554883,7,2,6.607115250070966e-08,"[0.11120112177915871,0.050443618558347225]","[0.09386787061621432,0.04326629918307129]"
V2R-PS,p025,4,17,False,True,True,0.0627624321965351,0.053178159085533,11,1,9.079463035599873e-09,"[0.31147897583432493,0.045870453119277954]","[0.09386786148644735,0.04326633848737377]"
V2R-PS,p025,4,18,False,True,True,0.06276243219653574,0.053178159085534076,10,2,3.3136748036831706e-08,"[0.4297601136378944,0.09615563610568643]","[0.09386786587261255,0.04326631965256083]"
V2R-PS,p025,4,19,False,True,True,0.06276243219654423,0.05317815908554846,12,2,8.434827349075057e-08,"[0.007763189207762479,0.0009393519721925259]","[0.09386787048727564,0.04326629964861]"
V2R-PS,p025,4,20,False,True,True,0.06276243219656556,0.05317815908558462,8,2,1.4620188262686523e-07,"[0.0989798336289823,0.08030912587419153]","[0.09386787618402949,0.043266274987068296]"
V2R-PS,p025,4,21,False,True,True,0.06276243219657207,0.05317815908559563,10,2,1.5492304630210174e-07,"[0.32528967862948777,0.022595884557813407]","[0.0938678774869622,0.043266269499795534]"
V2R-PS,p025,4,22,False,True,True,0.06276243219653534,0.05317815908553338,9,2,4.1011585634049153e-08,"[0.22677153055556118,0.07289633508771658]","[0.09386786543242122,0.04326632143645118]"
V2R-PS,p025,4,23,False,True,True,0.06276243219653568,0.05317815908553396,10,2,1.670385182223963e-08,"[0.20874243577010929,0.030789591372013092]","[0.09386786065069241,0.04326634217507452]"
V2R-PS,p025,4,24,False,True,True,0.06276243219653743,0.05317815908553695,9,2,5.7419305763628386e-08,"[0.16226458706893027,0.08767222659662366]","[0.09386786719709675,0.04326631388875486]"
V2R-PS,p025,4,25,False,True,True,0.06276243219653618,0.05317815908553481,11,2,2.235763794519059e-08,"[0.26181470655836164,0.007909852545708418]","[0.09386786021659423,0.04326634400945696]"
V2R-PS,p025,4,26,False,True,True,0.06276243219653513,0.05317815908553304,11,2,1.2881937693565917e-08,"[0.3719836394675076,0.05917193163186312]","[0.09386786146447046,0.043266338757224077]"
V2R-PS,p025,4,27,False,True,True,0.06276243219653548,0.053178159085533624,8,2,2.8265584839740185e-08,"[0.06415358992293477,0.03875423111021519]","[0.09386786557278891,0.04326632089788168]"
V2R-PS,p025,4,28,False,True,True,0.06276243219655098,0.05317815908555988,8,2,6.340972167688828e-08,"[0.04075719887390733,0.06748814303427934]","[0.09386785388534774,0.04326637133654787]"
V2R-PS,p025,4,29,False,True,True,0.06276243219653543,0.053178159085533555,11,2,1.2693463796240706e-08,"[0.38133889922872183,0.0345856923609972]","[0.09386786100412381,0.04326634063408965]"
V2R-PS,p025,4,30,False,True,True,0.06276243219654004,0.053178159085541354,9,2,5.0395565690065116e-08,"[0.27828115643002094,0.08586303936317563]","[0.09386786877118347,0.04326630713655264]"
V2R-PS,p025,4,31,False,True,True,0.06276243219653582,0.05317815908553423,10,2,1.7615089953657955e-08,"[0.15941934661008417,0.018554880004376172]","[0.0938678606055239,0.04326634230289638]"
V2R-PS,p025,4,32,False,True,True,0.06276243219653499,0.053178159085532806,10,1,9.788528954001708e-09,"[0.215,0.05]","[0.0938678615667492,0.043266338186892156]"
V2R-PS,p026,4,0,False,True,True,0.05910624139900969,0.047162894926293095,10,1,3.9093756534896654e-11,"[0.030754488538950683,0.06998563781380654]","[0.11045496276766688,0.09999999999999999]"
V2R-PS,p026,4,1,False,True,True,0.059106241399009656,0.047162894926293025,12,1,2.010517015632811e-09,"[0.28831315103918315,0.03070785813033581]","[0.11045496276852108,0.09999999999999999]"
V2R-PS,p026,4,2,False,True,True,0.059106241399009725,0.04716289492629315,11,1,9.755005809544479e-09,"[0.33225753978826106,0.09109347527846695]","[0.11045496274940932,0.09999999999999999]"
V2R-PS,p026,4,3,False,True,True,0.05910624139900975,0.04716289492629319,12,1,7.488251061677877e-09,"[0.20853052294813096,0.008017725031822921]","[0.11045496275020666,0.09999999999999999]"
V2R-PS,p026,4,4,False,True,True,0.05910624139900973,0.04716289492629315,9,1,8.428115900205137e-09,"[0.15949016629718243,0.07963395696133375]","[0.11045496274478553,0.09999999999999999]"
V2R-PS,p026,4,5,False,True,True,0.059106241399009656,0.047162894926293046,13,1,3.1333419449613555e-09,"[0.38817243197001516,0.021254842914640904]","[0.11045496276019498,0.09999999999999999]"
V2R-PS,p026,4,6,False,True,True,0.05910624139900966,0.04716289492629304,11,1,4.557768412217139e-09,"[0.23087619584053753,0.05694296518340707]","[0.11045496276233384,0.09999999999999999]"
V2R-PS,p026,4,7,False,True,True,0.05910624139900968,0.04716289492629308,11,1,1.426708456814656e-09,"[0.08163174709305167,0.04236353831365705]","[0.11045496277202756,0.09999999999999999]"
V2R-PS,p026,4,8,False,True,True,0.05910624139900964,0.047162894926293,7,1,1.2678818801448435e-09,"[0.07968000958673656,0.0998473440296948]","[0.11045496277962151,0.09999999999999999]"
V2R-PS,p026,4,9,False,True,True,0.05910624139900969,0.047162894926293095,13,2,1.0785381338734758e-08,"[0.2528267903346568,0.0008522898890078068]","[0.11045496273462282,0.09999999999999999]"
V2R-PS,p026,4,10,False,True,True,0.05910624139900976,0.047162894926293206,12,1,2.473723072530481e-09,"[0.4181347305327654,0.06465029809623957]","[0.11045496274798021,0.09999999999999999]"
V2R-PS,p026,4,11,False,True,True,0.05910624139900967,0.04716289492629307,10,1,2.1002248484092032e-10,"[0.10921417186036705,0.034454740397632126]","[0.11045496275653537,0.09999999999999999]"
V2R-PS,p026,4,12,False,True,True,0.059106241399009656,0.04716289492629303,10,1,5.270800290012468e-10,"[0.16767647432163357,0.05290349600836635]","[0.1104549627595365,0.09999999999999999]"
